2025-11-07T23:30:05.305615,,granted,31.032279642857148,30.457782857142863,127.0.0.1,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","{""permission"": ""granted"", ""latitude"": 31.032279642857148, ""longitude"": 30.457782857142863, ""timestamp"": ""2025-11-07T23:30:01.512Z""}"
2025-11-07T23:52:49.944697,,granted,31.03235991666667,30.457683083333336,127.0.0.1,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","{""permission"": ""granted"", ""latitude"": 31.03235991666667, ""longitude"": 30.457683083333336, ""timestamp"": ""2025-11-07T23:52:45.977Z""}"
2025-11-08T01:32:49.996035,,granted,31.032599375000004,30.457524250000002,127.0.0.1,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36","{""permission"": ""granted"", ""latitude"": 31.032599375000004, ""longitude"": 30.457524250000002, ""timestamp"": ""2025-11-08T01:32:46.427Z""}"
2025-11-08T01:33:12.373274,,denied,,,10.70.222.24,,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0,"{""permission"": ""denied"", ""latitude"": null, ""longitude"": null, ""timestamp"": ""2025-11-08T01:33:11.648Z""}"
